Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
2018-08-23,23:07:29,4.0,58701,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,4.0,0.1,18.0,1.8,Medium,credit_card
2018-10-06,00:13:43,9.0,47856,Female,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.1,10.8,1.1,High,credit_card
2018-10-25,18:35:52,3.0,20079,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,2.0,0.2,22.6,2.3,High,credit_card
2018-04-15,07:52:22,8.0,24205,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,4.0,0.1,123.3,12.3,Critical,credit_card
2018-11-07,11:23:16,7.0,14560,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,3.0,0.2,51.6,5.2,Critical,credit_card
2018-04-17,19:43:49,6.0,59689,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,3.0,0.2,99.4,9.9,Critical,money_order
2018-07-25,06:17:00,10.0,29715,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.1,35.8,3.6,Medium,credit_card
2018-01-13,09:47:27,5.0,48984,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,4.0,0.2,19.1,1.9,Medium,credit_card
2018-11-18,00:31:19,7.0,25186,Female,Web,Member,Auto & Accessories,Tyre,250.0,2.0,0.2,160.0,16.0,High,credit_card
2018-11-05,16:58:03,8.0,50176,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,4.0,0.1,18.0,1.8,High,credit_card
2018-11-02,12:07:28,8.0,42056,Female,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.2,10.8,1.1,Medium,credit_card
2018-09-17,18:09:15,6.0,31587,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,2.0,0.1,27.2,2.7,Medium,credit_card
2018-01-03,20:09:58,4.0,53150,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.2,139.5,13.9,Medium,credit_card
2018-12-25,10:13:08,7.0,41438,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.1,54.4,5.4,Critical,money_order
2018-10-10,12:00:16,9.0,31767,Female,Web,Guest,Auto & Accessories,Car Speakers,211.0,1.0,0.2,126.8,12.7,High,credit_card
2018-07-25,17:22:27,10.0,11256,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.1,33.5,3.3,Medium,money_order
2018-10-14,18:57:56,4.0,13919,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,3.0,0.2,30.9,3.1,Medium,credit_card
2018-06-14,18:01:40,6.0,21884,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.2,107.5,10.8,High,money_order
2018-10-02,12:33:01,3.0,50232,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.2,72.0,7.2,High,credit_card
2018-11-04,14:17:36,3.0,43648,Female,Web,Member,Auto & Accessories,Car Mat,54.0,3.0,0.2,18.0,1.8,Medium,e_wallet
2018-10-26,11:24:48,1.0,56846,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,3.0,0.1,23.7,2.4,High,credit_card
2018-09-12,08:18:41,2.0,37937,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,3.0,0.1,130.2,13.0,Medium,money_order
2018-04-30,16:02:21,8.0,30728,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,3.0,0.1,47.4,4.7,Medium,credit_card
2018-06-09,13:06:21,10.0,22649,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,2.0,0.1,118.3,11.8,Critical,credit_card
2018-04-24,14:40:32,8.0,46349,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,3.0,0.1,26.5,2.6,Medium,credit_card
2018-06-25,11:04:33,2.0,49126,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.2,26.2,2.6,Medium,credit_card
2018-10-14,22:51:45,9.0,14027,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.2,165.0,16.5,Medium,credit_card
2018-07-03,09:44:18,4.0,27904,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,2.0,0.2,36.0,3.6,Medium,credit_card
2018-06-30,17:52:28,3.0,32158,Female,Web,Guest,Auto & Accessories,Car Mat,54.0,2.0,0.2,27.0,2.7,Critical,money_order
2018-11-09,09:04:03,2.0,28939,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,2.0,0.2,22.6,2.3,Medium,credit_card
2018-04-24,22:00:40,1.0,38310,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.2,127.9,12.8,High,credit_card
2018-08-22,10:28:28,1.0,56401,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,3.0,0.2,43.2,4.3,Critical,credit_card
2018-07-30,18:07:01,9.0,28159,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,2.0,0.2,122.6,12.3,Medium,credit_card
2018-02-21,10:07:01,8.0,14564,Female,Web,Guest,Auto & Accessories,Car Body Covers,117.0,1.0,0.2,13.6,1.4,Medium,credit_card
2018-11-10,09:00:42,1.0,28836,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.1,34.5,3.4,Medium,credit_card
2018-05-02,15:15:54,9.0,43845,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.2,107.5,10.8,Medium,credit_card
2018-12-13,17:50:34,6.0,24695,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,4.0,0.2,18.0,1.8,Medium,credit_card
2018-02-08,13:51:42,5.0,50756,Female,Web,Member,Auto & Accessories,Car Mat,54.0,4.0,0.2,13.5,1.4,High,money_order
2018-03-07,18:00:45,5.0,50827,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.2,5.5,0.6,Medium,money_order
2018-07-30,16:32:00,10.0,29306,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,3.0,0.2,123.3,12.3,Medium,credit_card
2018-02-26,18:14:26,6.0,23338,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,2.0,0.1,57.2,5.7,Medium,credit_card
2018-04-25,15:00:59,9.0,38449,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.2,120.5,12.0,High,money_order
2018-03-06,17:42:49,4.0,38544,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,3.0,0.1,26.5,2.6,Medium,credit_card
2018-04-21,20:37:30,10.0,14769,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.1,32.1,3.2,Medium,credit_card
2018-02-06,22:32:10,1.0,39785,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.2,107.5,10.8,Critical,credit_card
2018-01-04,09:02:18,8.0,21973,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.1,72.0,7.2,High,credit_card
2018-11-20,09:44:48,6.0,33437,Female,Web,Member,Auto & Accessories,Car Mat,54.0,2.0,0.1,27.0,2.7,High,credit_card
2018-12-17,15:48:01,1.0,20534,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,4.0,0.2,24.9,2.5,Medium,credit_card
2018-06-04,19:07:29,3.0,38843,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,2.0,0.2,127.9,12.8,Critical,credit_card
2018-12-12,10:59:59,8.0,41888,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.1,39.0,3.9,Medium,credit_card
2018-09-10,21:38:40,8.0,12127,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.2,78.3,7.8,Medium,money_order
2018-10-23,12:52:21,4.0,57428,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,3.0,0.1,33.5,3.3,Medium,credit_card
2018-08-15,08:09:22,7.0,13215,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.2,33.3,3.3,Medium,credit_card
2018-03-14,18:34:09,4.0,46488,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.1,132.5,13.3,Medium,credit_card
2018-07-04,18:21:02,9.0,25205,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.1,72.0,7.2,High,money_order
2018-09-03,11:21:26,6.0,40059,Male,Web,Member,Auto & Accessories,Car Mat,54.0,4.0,0.2,13.5,1.4,Medium,credit_card
2018-06-29,04:52:16,2.0,33590,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,2.0,0.1,27.2,2.7,Medium,credit_card
2018-05-09,10:45:54,7.0,46067,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.2,127.9,12.8,Critical,money_order
2018-09-25,16:16:57,7.0,14727,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.2,32.0,3.2,Medium,credit_card
2018-05-09,18:17:38,4.0,51232,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.2,109.9,11.0,Medium,credit_card
2018-07-20,00:04:41,2.0,42399,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.1,35.8,3.6,High,credit_card
2018-09-17,14:49:59,2.0,56971,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.1,20.3,2.0,Critical,credit_card
2018-07-27,18:03:57,6.0,39361,Male,Web,Member,Auto & Accessories,Tyre,250.0,3.0,0.1,162.5,16.3,Medium,credit_card
2018-05-15,22:05:44,8.0,50007,Female,Web,Guest,Auto & Accessories,Bike Tyres,72.0,3.0,0.2,24.0,2.4,Critical,credit_card
2018-07-30,16:25:56,10.0,38118,Male,Web,Member,Auto & Accessories,Car Mat,54.0,3.0,0.1,18.0,1.8,Medium,e_wallet
2018-11-09,00:07:36,7.0,54059,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.1,30.6,3.1,High,credit_card
2018-06-11,11:31:42,8.0,24318,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,4.0,0.2,114.0,11.4,Critical,money_order
2018-06-25,13:59:33,1.0,19480,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.1,54.4,5.4,High,credit_card
2018-05-02,14:50:31,5.0,37623,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,4.0,0.1,105.7,10.6,Medium,credit_card
2018-04-24,13:26:19,3.0,38178,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,4.0,0.1,32.3,3.2,Medium,credit_card
2018-09-21,09:43:04,2.0,34345,Female,Web,Guest,Auto & Accessories,Car & Bike Care,118.0,3.0,0.2,23.8,2.4,Medium,credit_card
2018-02-09,19:00:12,8.0,22114,Female,Web,Guest,Auto & Accessories,Tyre,250.0,1.0,0.1,157.5,15.8,Critical,credit_card
2018-01-14,00:00:38,6.0,14754,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.1,72.0,7.2,High,money_order
2018-07-17,11:15:36,10.0,21469,Male,Web,Member,Auto & Accessories,Car Mat,54.0,2.0,0.2,27.0,2.7,High,credit_card
2018-07-28,15:45:36,2.0,24564,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,3.0,0.2,27.2,2.7,Medium,credit_card
2018-09-16,15:18:14,10.0,19000,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.1,116.4,11.6,Medium,e_wallet
2018-04-23,20:17:06,1.0,21590,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.2,54.4,5.4,High,credit_card
2018-06-13,09:58:10,7.0,50420,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,3.0,0.2,105.7,10.6,High,credit_card
2018-08-22,09:20:17,4.0,22149,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,2.0,0.2,27.6,2.8,Medium,credit_card
2018-04-19,19:11:20,1.0,33565,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,3.0,0.2,23.8,2.4,High,credit_card
2018-11-16,23:17:20,10.0,53546,Female,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.1,167.5,16.8,High,credit_card
2018-07-06,19:36:57,4.0,17620,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.2,72.0,7.2,Medium,money_order
2018-08-08,07:47:11,2.0,17571,Female,Web,Member,Auto & Accessories,Car Mat,54.0,3.0,0.2,18.0,1.8,Medium,money_order
2018-07-11,18:39:09,6.0,41670,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,2.0,0.2,24.9,2.5,Critical,credit_card
2018-05-17,16:45:55,1.0,25499,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,4.0,0.2,114.0,11.4,Critical,credit_card
2018-11-01,14:25:01,10.0,15228,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.1,39.0,3.9,Medium,money_order
2018-02-10,17:33:47,6.0,50470,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.1,124.7,12.5,Critical,credit_card
2018-08-17,20:58:48,3.0,44807,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,2.0,0.1,30.0,3.0,High,money_order
2018-05-15,16:48:14,5.0,53937,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.1,34.5,3.4,Medium,credit_card
2018-06-04,23:53:04,4.0,19770,Male,Web,Member,Auto & Accessories,Tyre,250.0,2.0,0.1,165.0,16.5,Medium,credit_card
2018-11-22,10:21:13,1.0,46647,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.2,14.4,1.4,High,credit_card
2018-02-21,22:01:26,6.0,38187,Female,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.2,10.8,1.1,Medium,credit_card
2018-07-10,11:55:36,10.0,25144,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,3.0,0.1,23.7,2.4,Medium,money_order
2018-07-03,10:30:52,4.0,56699,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.2,141.8,14.2,Medium,money_order
2018-09-01,13:15:24,6.0,51953,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.2,32.0,3.2,Medium,money_order
2018-05-03,12:37:17,10.0,10873,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.1,120.5,12.0,High,credit_card
2018-05-07,20:39:54,1.0,39485,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,2.0,0.2,32.3,3.2,Medium,credit_card
2018-03-21,16:15:32,10.0,15366,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,4.0,0.2,28.6,2.9,High,credit_card
2018-12-22,22:28:03,3.0,40995,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.1,132.5,13.3,Medium,credit_card
2018-10-11,22:06:34,9.0,22410,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.2,72.0,7.2,Medium,credit_card
2018-12-09,08:47:24,5.0,20749,Female,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.2,10.8,1.1,Medium,credit_card
2018-11-28,22:30:32,3.0,42995,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.1,28.3,2.8,High,credit_card
2018-05-05,16:10:01,5.0,52708,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,4.0,0.1,141.8,14.2,Medium,credit_card
2018-04-27,21:53:53,3.0,50719,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.1,58.6,5.9,High,credit_card
2018-10-03,16:51:01,2.0,26111,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.1,124.7,12.5,Critical,credit_card
2018-03-15,12:52:08,5.0,54870,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.1,33.5,3.3,High,credit_card
2018-06-05,00:04:11,3.0,25292,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,2.0,0.1,30.9,3.1,Critical,money_order
2018-04-24,07:24:37,5.0,38735,Female,Web,Member,Auto & Accessories,Tyre,250.0,2.0,0.1,165.0,16.5,Critical,credit_card
2018-04-24,21:44:07,2.0,35451,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,3.0,0.1,24.0,2.4,High,credit_card
2018-05-10,09:31:46,4.0,22132,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.2,54.0,5.4,Critical,credit_card
2018-10-19,03:06:36,8.0,46603,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,4.0,0.2,15.8,1.6,Medium,credit_card
2018-12-28,18:34:34,9.0,14472,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.2,146.4,14.6,Critical,credit_card
2018-07-20,10:22:34,6.0,44006,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.1,43.2,4.3,Critical,credit_card
2018-10-23,10:53:01,9.0,14037,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.1,120.5,12.0,Medium,credit_card
2018-09-26,14:10:07,3.0,57213,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.2,7.8,0.8,Critical,credit_card
2018-07-04,19:37:38,10.0,44442,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,3.0,0.1,34.5,3.4,Medium,money_order
2018-09-11,15:02:30,2.0,33783,Female,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.2,145.0,14.5,High,money_order
2018-03-13,08:11:12,1.0,38333,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,3.0,0.2,24.0,2.4,Medium,credit_card
2018-11-09,11:09:22,3.0,50172,Male,Web,Member,Auto & Accessories,Car Mat,54.0,2.0,0.1,27.0,2.7,Medium,credit_card
2018-05-16,12:26:21,7.0,49888,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,2.0,0.1,31.7,3.2,High,credit_card
2018-12-28,22:53:47,2.0,18255,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.2,93.3,9.3,Critical,credit_card
2018-11-10,10:39:43,5.0,59205,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.2,25.0,2.5,High,credit_card
2018-02-11,10:14:34,10.0,37269,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,3.0,0.2,99.4,9.9,Medium,credit_card
2018-06-24,20:35:34,5.0,14675,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,3.0,0.1,33.5,3.3,Medium,credit_card
2018-02-10,18:16:43,9.0,27329,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,4.0,0.2,28.6,2.9,High,credit_card
2018-09-19,23:39:20,3.0,42903,Female,Web,Member,Auto & Accessories,Tyre,250.0,3.0,0.2,140.0,14.0,Medium,credit_card
2018-09-06,02:36:39,5.0,16380,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,4.0,0.1,18.0,1.8,Medium,credit_card
2018-05-04,17:17:11,5.0,52269,Male,Web,Member,Auto & Accessories,Car Mat,54.0,3.0,0.2,18.0,1.8,Medium,credit_card
2018-07-17,11:25:12,6.0,46948,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,4.0,0.2,11.2,1.1,High,credit_card
2018-12-20,00:57:44,2.0,48038,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,2.0,0.1,137.1,13.7,High,money_order
2018-03-02,17:05:37,10.0,10518,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.1,55.8,5.6,High,credit_card
2018-07-23,22:05:53,1.0,32394,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.1,120.5,12.0,Medium,credit_card
2018-09-30,14:13:49,9.0,47260,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,3.0,0.2,19.5,1.9,High,credit_card
2018-07-29,10:25:04,1.0,48405,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,2.0,0.2,26.2,2.6,High,credit_card
2018-12-20,16:14:51,3.0,11225,Male,Web,Member,Auto & Accessories,Tyre,250.0,2.0,0.2,145.0,14.5,High,credit_card
2018-11-22,17:14:06,7.0,49734,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,3.0,0.2,24.0,2.4,Medium,credit_card
2018-11-15,19:18:32,6.0,42928,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.2,54.0,5.4,Medium,credit_card
2018-10-18,09:30:44,9.0,19928,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,4.0,0.1,20.3,2.0,High,credit_card
2018-11-08,12:58:54,5.0,30609,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,2.0,0.2,141.8,14.2,Medium,money_order
2018-12-30,10:53:54,2.0,12110,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.2,54.4,5.4,High,credit_card
2018-12-19,14:26:20,9.0,13278,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.1,128.9,12.9,Medium,credit_card
2018-11-09,15:35:36,1.0,32942,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,2.0,0.1,34.7,3.5,High,credit_card
2018-11-21,00:05:16,10.0,53519,Female,Web,Guest,Auto & Accessories,Car & Bike Care,118.0,1.0,0.2,33.3,3.3,Medium,credit_card
2018-06-01,21:11:00,1.0,12631,Male,Web,Member,Auto & Accessories,Tyre,250.0,3.0,0.1,147.5,14.8,High,credit_card
2018-07-18,21:54:05,8.0,40825,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.2,14.4,1.4,High,credit_card
2018-03-18,18:12:58,3.0,41297,Female,Web,Member,Auto & Accessories,Car Mat,54.0,2.0,0.2,27.0,2.7,Medium,e_wallet
2018-04-10,17:40:29,1.0,47588,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.2,28.3,2.8,Medium,credit_card
2018-11-11,17:34:42,1.0,13539,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.2,139.5,13.9,Medium,money_order
2018-12-26,15:45:45,1.0,31868,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.2,54.4,5.4,High,credit_card
2018-11-30,21:54:32,4.0,20441,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.1,99.4,9.9,Medium,credit_card
2018-12-17,22:26:43,10.0,48682,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,4.0,0.1,32.3,3.2,Medium,money_order
2018-07-22,12:36:44,10.0,46626,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,2.0,0.2,28.6,2.9,Critical,credit_card
2018-11-10,22:07:55,1.0,47128,Female,Web,Member,Auto & Accessories,Tyre,250.0,4.0,0.1,160.0,16.0,Critical,credit_card
2018-03-03,17:12:06,5.0,52202,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,4.0,0.1,18.0,1.8,Critical,credit_card
2018-11-10,00:49:16,6.0,50328,Male,Web,Member,Auto & Accessories,Car Mat,54.0,4.0,0.2,13.5,1.4,High,money_order
2018-12-18,00:19:20,8.0,39354,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.1,28.3,2.8,High,credit_card
2018-11-27,18:28:26,5.0,38276,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,3.0,0.1,130.2,13.0,Medium,credit_card
2018-08-20,15:02:40,4.0,34092,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.1,58.6,5.9,High,credit_card
2018-05-07,21:00:57,2.0,24892,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,2.0,0.2,109.9,11.0,Critical,credit_card
2018-02-16,17:52:31,6.0,57448,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,3.0,0.2,19.5,1.9,High,credit_card
2018-12-20,18:12:12,10.0,40333,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.2,32.1,3.2,High,credit_card
2018-07-24,20:56:42,2.0,18412,Female,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.2,165.0,16.5,Medium,e_wallet
2018-08-16,14:18:39,8.0,13295,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,4.0,0.1,18.0,1.8,High,credit_card
2018-05-17,21:10:47,3.0,24509,Female,Web,Member,Auto & Accessories,Car Mat,54.0,3.0,0.1,18.0,1.8,High,credit_card
2018-04-13,17:16:55,7.0,49155,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.2,5.5,0.6,Critical,credit_card
2018-11-13,07:44:15,10.0,32932,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.2,141.8,14.2,Medium,money_order
2018-10-25,13:11:03,3.0,20281,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.2,37.6,3.8,Medium,money_order
2018-10-07,18:02:02,6.0,38212,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,2.0,0.2,109.9,11.0,Medium,credit_card
2018-07-15,16:01:02,6.0,36648,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,4.0,0.2,18.3,1.8,Medium,money_order
2018-12-06,10:47:52,7.0,31133,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,2.0,0.2,33.3,3.3,High,money_order
2018-11-03,09:56:14,3.0,47397,Female,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.2,145.0,14.5,Critical,credit_card
2018-11-14,11:03:36,7.0,59000,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.2,14.4,1.4,Critical,credit_card
2018-06-04,13:41:14,3.0,52890,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.2,10.8,1.1,High,money_order
2018-10-08,09:43:46,3.0,34922,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.2,5.5,0.6,Medium,credit_card
2018-12-16,17:54:14,1.0,13808,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,4.0,0.2,114.0,11.4,Medium,credit_card
2018-02-21,21:37:49,2.0,45205,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,2.0,0.2,46.0,4.6,Medium,money_order
2018-10-10,22:58:41,1.0,44400,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,2.0,0.2,122.6,12.3,Medium,credit_card
2018-06-10,10:56:48,3.0,53452,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,4.0,0.1,23.0,2.3,Medium,money_order
2018-05-30,22:59:52,6.0,37456,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,2.0,0.2,26.2,2.6,High,credit_card
2018-04-09,13:22:06,6.0,39922,Female,Web,Member,Auto & Accessories,Tyre,250.0,4.0,0.2,130.0,13.0,High,credit_card
2018-12-16,11:52:58,7.0,37349,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.1,72.0,7.2,High,credit_card
2018-10-14,01:31:13,4.0,55522,Female,Web,Member,Auto & Accessories,Car Mat,54.0,3.0,0.2,18.0,1.8,High,money_order
2018-12-26,18:14:15,5.0,38457,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.2,29.4,2.9,Medium,credit_card
2018-02-26,15:34:11,8.0,25194,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.1,148.7,14.9,High,credit_card
2018-10-07,22:38:57,9.0,30277,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.1,43.2,4.3,Medium,credit_card
2018-10-13,14:23:09,6.0,19940,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,4.0,0.1,105.7,10.6,High,credit_card
2018-04-29,22:06:31,6.0,28548,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.2,31.2,3.1,Medium,credit_card
